ExtSiteID,DateTime,Value
71162,2017-04-28,2.506
71162,2017-04-29,2.491
71162,2017-04-30,2.5869999999999997
71162,2017-05-01,2.568
71162,2017-05-02,2.544
71162,2017-05-03,2.717
71162,2017-05-04,2.742
71162,2017-05-05,2.6010000000000004
71162,2017-05-06,2.5610000000000004
71162,2017-05-07,2.544
71162,2017-05-08,2.54
71162,2017-05-09,2.556
71162,2017-05-10,2.525
71162,2017-05-11,2.602
71162,2017-05-12,2.585
71162,2017-05-13,2.52
71162,2017-05-14,2.49
71162,2017-05-15,2.477
71162,2017-05-16,2.4730000000000003
71162,2017-05-17,2.539
71162,2017-05-18,2.8710000000000004
71162,2017-05-19,2.7289999999999996
71162,2017-05-20,2.583
71162,2017-05-21,2.505
71162,2017-05-22,2.48
71162,2017-05-23,2.489
71162,2017-05-24,2.451
71162,2017-05-25,2.438
71162,2017-05-26,2.437
71162,2017-05-27,2.43
71162,2017-05-28,2.411
71162,2017-05-29,2.404
71162,2017-05-30,2.405
71162,2017-05-31,2.394
71162,2017-06-01,2.391
71162,2017-06-02,2.399
71162,2017-06-03,2.395
71162,2017-06-04,2.408
71162,2017-06-05,2.398
71162,2017-06-06,2.3819999999999997
71162,2017-06-07,2.376
71162,2017-06-08,2.3609999999999998
71162,2017-06-09,2.351
71162,2017-06-10,2.349
71162,2017-06-11,2.329
71162,2017-06-12,2.335
71162,2017-06-13,2.332
71162,2017-06-14,2.301
71162,2017-06-15,2.2840000000000003
71162,2017-06-16,2.2769999999999997
71162,2017-06-17,2.256
71162,2017-06-18,2.245
71162,2017-06-19,2.248
71162,2017-06-20,2.2319999999999998
71162,2017-06-21,2.233
71162,2017-06-22,2.269
71162,2017-06-23,2.274
71162,2017-06-24,2.271
71162,2017-06-25,2.2840000000000003
71162,2017-06-26,2.227
71162,2017-06-27,2.199
71162,2017-06-28,2.189
71162,2017-06-29,2.182
71162,2017-06-30,2.187
71162,2017-07-01,3.1260000000000003
71162,2017-07-02,3.5460000000000003
71162,2017-07-03,3.3489999999999998
71162,2017-07-04,3.25
71162,2017-07-05,3.048
71162,2017-07-06,2.8939999999999997
71162,2017-07-07,2.861
71162,2017-07-08,2.873
71162,2017-07-09,2.903
71162,2017-07-10,2.9219999999999997
71162,2017-07-11,2.9819999999999998
71162,2017-07-12,3.0189999999999997
71162,2017-07-13,3.056
71162,2017-07-14,3.0639999999999996
71162,2017-07-15,3.063
71162,2017-07-16,3.0210000000000004
71162,2017-07-17,3.8539999999999996
71162,2017-07-18,4.1160000000000005
71162,2017-07-19,3.5860000000000003
71162,2017-07-20,3.359
71162,2017-07-21,8.988
71162,2017-07-22,24.980999999999998
71162,2017-07-23,18.324
71162,2017-07-24,13.159
71162,2017-07-25,10.845999999999998
71162,2017-07-26,9.077
71162,2017-07-27,13.421
71162,2017-07-28,12.123
71162,2017-07-29,9.175
71162,2017-07-30,7.906000000000001
71162,2017-07-31,7.71
71162,2017-08-01,9.14
71162,2017-08-02,9.386000000000001
71162,2017-08-03,8.987
71162,2017-08-04,8.033999999999999
71162,2017-08-05,7.43
71162,2017-08-06,7.301
71162,2017-08-07,7.175
71162,2017-08-08,7.16
71162,2017-08-09,7.895
71162,2017-08-10,8.064
71162,2017-08-11,7.827000000000001
71162,2017-08-12,8.133
71162,2017-08-13,9.009
71162,2017-08-14,12.549000000000001
71162,2017-08-15,12.914000000000001
71162,2017-08-16,11.34
71162,2017-08-17,13.059000000000001
71162,2017-08-18,16.575
71162,2017-08-19,14.322000000000001
71162,2017-08-20,12.436
71162,2017-08-21,11.099
71162,2017-08-22,9.513
71162,2017-08-23,8.584
71162,2017-08-24,7.9670000000000005
71162,2017-08-25,7.569
71162,2017-08-26,7.265
71162,2017-08-27,7.039
71162,2017-08-28,7.079
71162,2017-08-29,6.997000000000001
71162,2017-08-30,6.772
71162,2017-08-31,6.655
71162,2017-09-01,6.785
71162,2017-09-02,6.615
71162,2017-09-03,6.401
71162,2017-09-04,6.204
71162,2017-09-05,6.095
71162,2017-09-06,6.38
71162,2017-09-07,6.486000000000001
71162,2017-09-08,5.843999999999999
71162,2017-09-09,5.686
71162,2017-09-10,5.545
71162,2017-09-11,5.31
71162,2017-09-12,5.1739999999999995
71162,2017-09-13,5.11
71162,2017-09-14,5.003
71162,2017-09-15,4.923
71162,2017-09-16,4.718999999999999
71162,2017-09-17,4.724
71162,2017-09-18,5.187
71162,2017-09-19,6.32
71162,2017-09-20,6.37
71162,2017-09-21,5.931
71162,2017-09-22,5.886
71162,2017-09-23,5.837000000000001
71162,2017-09-24,5.7379999999999995
71162,2017-09-25,6.434
71162,2017-09-26,6.132000000000001
71162,2017-09-27,5.5089999999999995
71162,2017-09-28,5.395
71162,2017-09-29,5.398
71162,2017-09-30,5.232
71162,2017-10-01,5.307
71162,2017-10-02,5.159
71162,2017-10-03,4.871
71162,2017-10-04,4.806
71162,2017-10-05,4.664
71162,2017-10-06,4.708
71162,2017-10-07,4.913
71162,2017-10-08,4.94
71162,2017-10-09,5.624
71162,2017-10-10,8.743
71162,2017-10-11,8.331
71162,2017-10-12,6.687
71162,2017-10-13,5.981
71162,2017-10-14,5.465
71162,2017-10-15,5.359
71162,2017-10-16,5.218999999999999
71162,2017-10-17,5.17
71162,2017-10-18,5.074
71162,2017-10-19,5.0569999999999995
71162,2017-10-20,4.9910000000000005
71162,2017-10-21,4.908
71162,2017-10-22,4.8
71162,2017-10-23,4.691
71162,2017-10-24,4.62
71162,2017-10-25,4.658
71162,2017-10-26,5.398
71162,2017-10-27,4.595
71162,2017-10-28,4.383
71162,2017-10-29,4.274
71162,2017-10-30,4.167
71162,2017-10-31,4.129
71162,2017-11-01,4.053999999999999
71162,2017-11-02,4.019
71162,2017-11-03,4.038
71162,2017-11-04,3.945
71162,2017-11-05,4.082
71162,2017-11-06,4.082
71162,2017-11-07,3.926
71162,2017-11-08,5.84
71162,2017-11-09,4.324
71162,2017-11-10,3.89
71162,2017-11-11,3.766
71162,2017-11-12,3.7569999999999997
71162,2017-11-13,3.715
71162,2017-11-14,3.6039999999999996
71162,2017-11-15,3.537
71162,2017-11-16,3.529
71162,2017-11-17,3.488
71162,2017-11-18,3.398
71162,2017-11-19,3.36
71162,2017-11-20,3.3339999999999996
71162,2017-11-21,3.34
71162,2017-11-22,3.307
71162,2017-11-23,3.2489999999999997
71162,2017-11-24,3.2880000000000003
71162,2017-11-25,3.25
71162,2017-11-26,3.225
71162,2017-11-27,3.2460000000000004
71162,2017-11-28,3.18
71162,2017-11-29,3.199
71162,2017-11-30,3.5860000000000003
71162,2017-12-01,3.2560000000000002
71162,2017-12-02,3.128
71162,2017-12-03,3.071
71162,2017-12-04,3.03
71162,2017-12-05,2.9210000000000003
71162,2017-12-06,2.949
71162,2017-12-07,2.9539999999999997
71162,2017-12-08,2.877
71162,2017-12-09,2.984
71162,2017-12-10,2.96
71162,2017-12-11,2.8810000000000002
71162,2017-12-12,2.8930000000000002
71162,2017-12-13,3.085
71162,2017-12-14,3.2239999999999998
71162,2017-12-15,3.032
71162,2017-12-16,2.968
71162,2017-12-17,2.8789999999999996
71162,2017-12-18,2.843
71162,2017-12-19,2.81
71162,2017-12-20,2.738
71162,2017-12-21,2.824
71162,2017-12-22,2.779
71162,2017-12-23,2.678
71162,2017-12-24,2.639
71162,2017-12-25,2.615
71162,2017-12-26,2.8310000000000004
71162,2017-12-27,2.843
71162,2017-12-28,2.718
71162,2017-12-29,2.662
71162,2017-12-30,2.62
71162,2017-12-31,2.609
71162,2018-01-01,2.612
71162,2018-01-02,2.5069999999999997
71162,2018-01-03,2.451
71162,2018-01-04,2.4330000000000003
71162,2018-01-05,2.65
71162,2018-01-06,2.694
71162,2018-01-07,2.5580000000000003
71162,2018-01-08,2.516
71162,2018-01-09,2.475
71162,2018-01-10,2.6689999999999996
71162,2018-01-11,3.72
71162,2018-01-12,3.66
71162,2018-01-13,2.93
71162,2018-01-14,2.641
71162,2018-01-15,2.475
71162,2018-01-16,2.3609999999999998
71162,2018-01-17,2.397
71162,2018-01-18,2.443
71162,2018-01-19,2.373
71162,2018-01-20,2.324
71162,2018-01-21,2.322
71162,2018-01-22,2.359
71162,2018-01-23,2.333
71162,2018-01-24,2.291
71162,2018-01-25,2.287
71162,2018-01-26,2.293
71162,2018-01-27,2.285
71162,2018-01-28,2.26
71162,2018-01-29,2.2569999999999997
71162,2018-01-30,2.231
71162,2018-01-31,2.22
71162,2018-02-01,3.927
71162,2018-02-02,5.56
71162,2018-02-03,3.333
71162,2018-02-04,2.909
71162,2018-02-05,2.7430000000000003
71162,2018-02-06,2.637
71162,2018-02-07,2.593
71162,2018-02-08,2.585
71162,2018-02-09,2.5839999999999996
71162,2018-02-10,2.6
71162,2018-02-11,2.87
71162,2018-02-12,2.889
71162,2018-02-13,2.7089999999999996
71162,2018-02-14,2.694
71162,2018-02-15,2.6910000000000003
71162,2018-02-16,2.6289999999999996
71162,2018-02-17,2.6839999999999997
71162,2018-02-18,2.667
71162,2018-02-19,2.6460000000000004
71162,2018-02-20,3.279
71162,2018-02-21,24.081
71162,2018-02-22,22.616
71162,2018-02-23,11.815999999999999
71162,2018-02-24,7.481
71162,2018-02-25,5.689
71162,2018-02-26,5.376
71162,2018-02-27,5.045
71162,2018-02-28,5.025
71162,2018-03-01,5.006
71162,2018-03-02,5.055
71162,2018-03-03,5.027
71162,2018-03-04,4.955
71162,2018-03-05,4.994
71162,2018-03-06,5.3389999999999995
71162,2018-03-07,5.49
71162,2018-03-08,5.33
71162,2018-03-09,5.21
71162,2018-03-10,5.19
71162,2018-03-11,5.162999999999999
71162,2018-03-12,5.138999999999999
71162,2018-03-13,5.113
71162,2018-03-14,5.041
71162,2018-03-15,5.007
71162,2018-03-16,4.953
71162,2018-03-17,4.8469999999999995
71162,2018-03-18,4.908
71162,2018-03-19,4.917
71162,2018-03-20,4.803999999999999
71162,2018-03-21,4.978
71162,2018-03-22,5.715
71162,2018-03-23,5.305
71162,2018-03-24,5.088
71162,2018-03-25,4.919
71162,2018-03-26,4.734
71162,2018-03-27,4.702
71162,2018-03-28,4.647
71162,2018-03-29,4.527
71162,2018-03-30,4.48
71162,2018-03-31,4.419
71162,2018-04-01,4.288
71162,2018-04-02,4.363
71162,2018-04-03,4.28
71162,2018-04-04,4.217
71162,2018-04-05,4.155
71162,2018-04-06,4.151
71162,2018-04-07,4.156000000000001
71162,2018-04-08,4.1419999999999995
71162,2018-04-09,4.126
71162,2018-04-10,4.279
71162,2018-04-11,4.125
71162,2018-04-12,4.077
71162,2018-04-13,3.9960000000000004
71162,2018-04-14,3.924
71162,2018-04-15,3.928
71162,2018-04-16,4.327
71162,2018-04-17,4.247
71162,2018-04-18,4.022
71162,2018-04-19,3.86
71162,2018-04-20,3.752
71162,2018-04-21,3.673
71162,2018-04-22,3.582
71162,2018-04-23,3.5669999999999997
71162,2018-04-24,3.5660000000000003
71162,2018-04-25,3.5210000000000004
71162,2018-04-26,3.4939999999999998
71162,2018-04-27,3.484
71162,2018-04-28,4.511
71162,2018-04-29,13.725
71162,2018-04-30,16.976
71162,2018-05-01,12.354000000000001
71162,2018-05-02,9.963
71162,2018-05-03,7.997000000000001
71162,2018-05-04,6.572
71162,2018-05-05,5.896
71162,2018-05-06,5.8
71162,2018-05-07,5.681
71162,2018-05-08,5.385
71162,2018-05-09,5.207000000000001
71162,2018-05-10,5.18
71162,2018-05-11,5.202000000000001
71162,2018-05-12,5.101
71162,2018-05-13,5.05
71162,2018-05-14,4.998
71162,2018-05-15,4.9910000000000005
71162,2018-05-16,5.029
71162,2018-05-17,5.416
71162,2018-05-18,4.9719999999999995
71162,2018-05-19,4.791
71162,2018-05-20,4.762
71162,2018-05-21,4.981
71162,2018-05-22,6.223
71162,2018-05-23,7.556
71162,2018-05-24,5.58
71162,2018-05-25,5.1610000000000005
71162,2018-05-26,5.019
71162,2018-05-27,5.015
71162,2018-05-28,4.947
71162,2018-05-29,4.945
71162,2018-05-30,4.944
71162,2018-05-31,4.9430000000000005
71162,2018-06-01,4.9830000000000005
71162,2018-06-02,4.962
71162,2018-06-03,4.955
71162,2018-06-04,4.928
71162,2018-06-05,4.887
71162,2018-06-06,4.713
71162,2018-06-07,4.805
71162,2018-06-08,4.765
71162,2018-06-09,4.77
71162,2018-06-10,4.785
71162,2018-06-11,4.894
71162,2018-06-12,4.9030000000000005
71162,2018-12-02,11.449000000000002
71162,2018-12-03,9.777999999999999
71162,2018-12-04,9.714
71162,2018-12-05,9.064
71162,2018-12-06,7.647
71162,2018-12-07,6.657
71162,2018-12-08,6.474
71162,2018-12-09,6.428999999999999
71162,2018-12-10,6.271
71162,2018-12-11,6.187
71162,2018-12-12,6.281000000000001
71162,2018-12-13,5.774
71162,2018-12-14,5.586
71162,2018-12-15,5.553999999999999
71162,2018-12-16,5.111000000000001
71162,2018-12-17,4.875
71162,2018-12-18,4.6339999999999995
71162,2018-12-19,4.756
71162,2018-12-20,4.938
71162,2018-12-21,5.662000000000001
71162,2018-12-22,7.196000000000001
71162,2018-12-23,5.6339999999999995
71162,2018-12-24,4.829
71162,2018-12-25,4.54
71162,2018-12-26,4.4030000000000005
71162,2018-12-27,4.348
71162,2018-12-28,4.2589999999999995
71162,2018-12-29,4.261
71162,2018-12-30,4.168
71162,2018-12-31,4.27
71162,2019-01-01,4.309
71162,2019-01-02,4.298
71162,2019-01-03,3.92
71162,2019-01-04,3.832
71162,2019-01-05,3.852
71162,2019-01-06,3.89
71162,2019-01-07,4.203
71162,2019-01-08,3.895
71162,2019-01-09,3.904
71162,2019-01-10,3.806
71162,2019-01-11,3.577
71162,2019-01-12,3.5410000000000004
71162,2019-01-13,3.6919999999999997
71162,2019-01-14,4.283
71162,2019-01-15,3.9010000000000002
71162,2019-01-16,3.7430000000000003
71162,2019-01-17,3.634
71162,2019-01-18,3.534
71162,2019-01-19,3.6889999999999996
71162,2019-01-20,3.988
71162,2019-01-21,3.534
71162,2019-01-22,3.3930000000000002
71162,2019-01-23,3.412
71162,2019-01-24,3.5610000000000004
71162,2019-01-25,3.498
71162,2019-01-26,3.5380000000000003
71162,2019-01-27,3.325
71162,2019-01-28,3.2560000000000002
71162,2019-01-29,3.2739999999999996
71162,2019-01-30,3.323
71162,2019-01-31,3.1860000000000004
71162,2019-02-01,3.095
71162,2019-02-02,3.112
71162,2019-02-03,3.095
71162,2019-02-04,3.0380000000000003
71162,2019-02-05,2.987
71162,2019-02-06,3.0260000000000002
71162,2019-02-07,3.036
71162,2019-02-08,2.9960000000000004
71162,2019-02-09,2.904
71162,2019-02-10,2.8360000000000003
71162,2019-02-11,2.824
71162,2019-02-12,2.824
71162,2019-02-13,2.773
71162,2019-02-14,2.806
71162,2019-02-15,2.9589999999999996
71162,2019-02-16,2.821
71162,2019-02-17,2.793
71162,2019-02-18,2.803
71162,2019-02-19,2.781
71162,2019-02-20,2.6180000000000003
71162,2019-02-21,2.637
71162,2019-02-22,2.575
71162,2019-02-23,2.572
71162,2019-02-24,2.6430000000000002
71162,2019-02-25,2.625
71162,2019-02-26,2.573
71162,2019-02-27,2.5140000000000002
71162,2019-02-28,2.452
71162,2019-03-01,2.451
71162,2019-03-02,2.405
71162,2019-03-03,2.38
71162,2019-03-04,2.335
71162,2019-03-05,2.282
71162,2019-03-06,2.2680000000000002
71162,2019-03-07,2.287
71162,2019-03-08,2.763
71162,2019-03-09,2.436
71162,2019-03-10,2.342
71162,2019-03-11,2.319
71162,2019-03-12,2.2680000000000002
